Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Jose G.",21:52,5,8,63%,1,2,50%,4,6,67%,0,1,1,2,4,3,0,0,17
"Daniels, Will",32:28,7,8,88%,0,5,0%,5,5,100%,3,5,8,1,3,1,2,2,19
"Howard, Jordan",32:12,4,5,80%,1,6,17%,6,7,86%,0,3,3,5,1,0,1,0,17
"Belardo, Gabriel J.",34:51,4,6,67%,0,4,0%,0,0,0%,1,1,2,5,2,2,0,0,8
"Penn, Kleon",21:01,2,5,40%,0,0,0%,3,4,75%,3,1,4,1,3,1,0,2,7
"Piñeiro, Juan Pablo",18:28,7,10,70%,1,2,50%,3,3,100%,4,4,8,0,4,1,1,0,20
"Fillyaw, Marcus",20:09,2,2,100%,0,1,0%,0,0,0%,0,3,3,4,2,0,2,0,4
"McCauley, Ben",18:59,3,5,60%,1,1,100%,2,2,100%,2,2,4,1,4,1,0,0,11
Totals:,,34,49,69%,4,21,19%,23,27,85%,13,20,33,19,23,9,6,4,103
