Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",17:45,1,3,33%,0,0,0%,0,0,0%,0,2,2,0,4,0,0,0,2
"Rodriguez, Angel Daniel",35:10,6,14,43%,4,8,50%,6,8,75%,1,8,9,3,3,5,3,1,30
"Carattini, Víctor",11:45,0,2,0%,0,1,0%,0,0,0%,0,1,1,1,1,0,0,0,0
"Santiago, Jr., Benito",22:54,0,1,0%,0,4,0%,0,0,0%,0,4,4,0,2,1,0,1,0
"Doolittle, Kristian",31:50,2,5,40%,1,3,33%,1,1,100%,3,5,8,0,4,2,3,0,8
"Uter, Adrian",28:59,5,6,83%,0,0,0%,1,4,25%,3,4,7,3,3,2,0,0,11
"Romero, Ismael",18:46,3,9,33%,0,0,0%,1,2,50%,4,1,5,1,2,1,1,1,7
"Cuascut, Luis D",0:25,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Mojica, Javier",32:26,2,6,33%,3,6,50%,1,1,100%,1,4,5,5,4,2,0,0,14
Totals:,,20,47,43%,8,22,36%,10,16,63%,12,29,41,13,23,13,7,3,74
