Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Burgos, Jeffrey Daniel",0:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Arroyo, Carlos",32:26,2,4,50%,1,5,20%,6,6,100%,0,6,6,7,2,3,1,0,13
"Zambrana, Xavier",0:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ayuso, Elias 'Larry'",17:18,1,1,100%,1,6,17%,0,0,0%,1,0,1,1,3,0,2,0,5
"Amaro, Max J",1:57,0,0,0%,0,0,0%,0,0,0%,1,0,1,1,1,1,0,0,0
"Berdiel, Miguel 'Ali'",21:56,3,4,75%,1,4,25%,0,1,0%,0,5,5,2,3,1,0,0,9
"Milbourne, Landon",31:49,4,10,40%,2,3,67%,2,2,100%,0,5,5,1,4,0,1,0,16
"Rivera, Filiberto",19,3,4,75%,2,7,29%,1,2,50%,1,1,2,2,2,2,0,0,13
"Morales, Darius",3:39,1,2,50%,0,0,0%,0,0,0%,1,1,2,0,2,0,0,0,2
"Cruz, Alvin",6:03,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,1,1,1,0,2
"Calderon, Ramon",0:44,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sánchez, Ricardo 'Ricky'",27:54,1,1,100%,2,6,33%,2,2,100%,1,4,5,1,2,0,0,2,10
"Buckner, Reggie",22:09,3,4,75%,0,0,0%,0,2,0%,3,4,7,1,3,0,0,3,6
"Young, Kevin",13:28,3,3,100%,0,0,0%,0,0,0%,2,2,4,0,2,1,0,0,6
Totals:,,22,36,61%,9,31,29%,11,15,73%,10,28,38,17,25,9,5,5,82
