Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",19:28,0,3,0%,0,1,0%,2,2,100%,0,0,0,6,0,1,1,0,2
"Rivera, Luis",0:32,0,0,0%,0,0,0%,0,2,0%,0,1,1,0,0,0,0,0,0
"García, Jonathan",20:38,2,3,67%,1,2,50%,1,2,50%,0,2,2,3,2,2,0,0,8
"Rosario, Brian A.",0:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",31:46,10,15,67%,1,2,50%,5,5,100%,2,9,11,4,3,3,1,0,28
"Hernández, Luis 'Pelacoco'",19:08,3,8,38%,0,0,0%,0,0,0%,3,6,9,1,4,1,1,1,6
"Polo, Tyler",8:13,0,0,0%,2,2,100%,0,0,0%,0,0,0,1,0,0,1,0,6
"Rosado, Erick",0:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",20:19,0,2,0%,0,0,0%,0,0,0%,0,3,3,0,0,2,1,2,0
"Meléndez, Ricardo 'Ricky'",23:03,0,3,0%,3,5,60%,0,0,0%,0,2,2,1,0,1,1,0,9
"Terry, Reyshawn",29:41,6,10,60%,0,2,0%,8,9,89%,2,3,5,2,1,2,2,0,20
"Matos, Jorge L.",16:17,1,1,100%,1,3,33%,0,0,0%,0,2,2,1,0,1,0,0,5
"Alamo, Angel 'Junito'",9:46,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
Totals:,,22,46,48%,8,17,47%,16,20,80%,7,30,37,19,11,13,8,3,84
