Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Dawson, Eric",31:26,7,17,41%,0,0,0%,3,3,100%,2,10,12,1,3,1,1,0,17
"Ortiz, Chris",22:42,5,6,83%,1,3,33%,4,5,80%,3,4,7,0,2,0,0,0,17
"Arroyo, Carlos",33:20,3,10,30%,0,3,0%,6,6,100%,0,1,1,7,1,1,0,0,12
"Martínez, Wil",20:13,2,3,67%,0,5,0%,2,2,100%,0,0,0,1,1,0,0,0,6
"Berdiel, Miguel 'Ali'",22:21,1,3,33%,0,2,0%,1,2,50%,1,3,4,5,3,1,2,0,3
"Rivera, Filiberto",22:27,1,6,17%,2,2,100%,2,2,100%,1,3,4,5,1,1,1,0,10
"Cruz, Alvin",8:19,0,0,0%,1,1,100%,1,2,50%,1,0,1,0,2,1,0,0,4
"Young, Kevin",13:06,0,1,0%,0,1,0%,0,0,0%,2,3,5,1,2,0,0,0,0
"Samhan, Omar",26:01,3,4,75%,0,3,0%,2,4,50%,4,0,4,0,4,1,0,2,8
Totals:,,22,50,44%,4,20,20%,21,26,81%,14,24,38,20,19,6,4,2,77
