Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Dawson, Eric",21:17,4,8,50%,0,0,0%,0,0,0%,4,4,8,1,5,1,0,1,8
"Burgos, Jeffrey Daniel",2:27,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Ortiz, Chris",24:37,4,4,100%,0,3,0%,0,0,0%,1,4,5,0,3,0,1,0,8
"Arroyo, Carlos",31:24,6,16,38%,1,4,25%,0,0,0%,0,3,3,4,3,3,0,0,15
"Martínez, Wil",25:47,4,6,67%,2,10,20%,3,4,75%,0,0,0,1,3,0,0,0,17
"Berdiel, Miguel 'Ali'",23:54,4,8,50%,1,2,50%,1,2,50%,2,5,7,2,2,1,1,0,12
"Rivera, Filiberto",13:31,1,2,50%,0,1,0%,3,5,60%,0,1,1,0,0,1,1,0,5
"Graham, Paul",5:09,0,2,0%,1,1,100%,0,0,0%,0,0,0,0,0,1,1,0,3
"Young, Kevin",20:11,1,3,33%,0,1,0%,0,0,0%,1,1,2,0,1,1,1,1,2
"Samhan, Omar",31:37,2,10,20%,0,3,0%,2,2,100%,6,6,12,3,3,1,0,1,6
Totals:,,26,59,44%,5,25,20%,9,13,69%,15,24,39,11,21,9,5,3,76
