Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Garcia, Angel 'Piwi'",3:30,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Cintrón, Raymond",22:23,2,3,67%,0,4,0%,2,2,100%,0,3,3,2,3,1,0,0,6
"Akindele, Jeleel",15:28,2,4,50%,0,0,0%,0,0,0%,1,6,7,1,3,1,0,0,4
"Clemente, Denis",17:44,2,4,50%,1,3,33%,2,4,50%,0,0,0,4,5,1,0,0,9
"Pérez, Rafael",12:35,0,1,0%,0,2,0%,0,0,0%,3,0,3,1,1,1,0,0,0
"Ofoegbu, Ike",25:47,1,3,33%,0,1,0%,3,4,75%,1,7,8,1,4,2,0,0,5
"Villegas, Johwen",33:10,3,6,50%,7,12,58%,0,0,0%,1,1,2,2,2,0,0,0,27
"Pizarro, Christian Jomar",14:38,2,4,50%,1,5,20%,3,3,100%,1,3,4,5,3,0,2,0,10
"Huertas, David",36:48,1,7,14%,4,12,33%,3,3,100%,1,3,4,4,4,1,0,0,17
"Matías, Ángel L.",5:10,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,2,0,0,2
"Rodriguez, Wilfredo 'Willie'",12:40,3,4,75%,0,0,0%,0,0,0%,1,3,4,1,4,3,0,0,6
Totals:,,17,39,44%,13,40,33%,13,16,81%,9,26,35,21,32,12,2,0,86
