Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Caballero, Angel",1:03,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Hernandez, Adrian",1:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rosas, Samuel",13:38,1,2,50%,0,0,0%,0,0,0%,0,1,1,1,1,0,1,0,2
"Brown, Daniel 'Dee'",26:22,3,3,100%,1,2,50%,1,2,50%,0,4,4,10,3,4,2,0,10
"Colón, Alexis 'Bebo'",1:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Ricardo",1:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Apodaca, Rick",19:28,1,2,50%,1,3,33%,4,4,100%,0,4,4,4,3,1,1,0,9
"Jones, Joel",31,2,5,40%,1,3,33%,4,4,100%,1,6,7,3,0,0,1,1,11
"Alamo, Angel 'Junito'",25:01,6,9,67%,2,4,50%,2,2,100%,3,3,6,3,3,0,1,1,20
"Huertas, David",31:37,3,6,50%,1,4,25%,3,3,100%,0,3,3,0,2,0,0,0,12
"Sims, DeShawn",14:54,3,7,43%,1,2,50%,0,0,0%,0,1,1,0,3,0,2,0,9
"Ramos, Peter John",33:48,10,17,59%,1,1,100%,2,4,50%,2,8,10,1,4,2,1,0,25
Totals:,,30,52,58%,8,19,42%,16,19,84%,6,30,36,22,19,7,9,2,100
