Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",14:32,1,3,33%,0,1,0%,2,2,100%,0,1,1,2,1,1,0,0,4
"Villafane, Luis",1:47,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Sánchez, Ricardo 'Ricky'",36:32,4,7,57%,2,8,25%,3,4,75%,3,6,9,6,4,2,1,2,17
"Hodge Jr., Walter",35:19,3,12,25%,4,8,50%,1,4,25%,1,0,1,2,1,3,1,0,19
"Reyes, Angelo",17:49,7,12,58%,0,0,0%,0,1,0%,5,2,7,0,3,0,0,1,14
"Rodríguez, Jonathan",6:25,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Meléndez, Ricardo 'Ricky'",4,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Santiago, Eddin",35:17,0,0,0%,1,6,17%,0,0,0%,0,2,2,6,5,1,4,0,3
"Chaney, Richard",23:10,2,5,40%,0,1,0%,0,0,0%,2,4,6,1,1,2,1,1,4
"Sweetney, Michael",25:03,5,10,50%,0,0,0%,6,8,75%,4,11,15,0,4,3,0,2,16
Totals:,,22,50,44%,7,24,29%,12,19,63%,15,26,41,17,21,13,7,7,77
