Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Sanchez, Kennel",2:39,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Hatton, Roberto Jose 'Bobby Joe'",24:43,2,5,40%,1,3,33%,4,5,80%,0,3,3,4,4,1,0,0,11
"Dalmau, Christian",20:59,3,9,33%,1,4,25%,2,3,67%,1,3,4,0,5,8,2,1,11
"Lee, Carmelo Antrone",37:36,0,3,0%,4,8,50%,2,5,40%,2,7,9,0,3,0,1,0,14
"Shannon, Terrence",31:33,2,4,50%,0,2,0%,2,2,100%,2,3,5,1,4,2,0,2,6
"Barbosa, Raymond",2:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Mojica, Javier",35:48,2,9,22%,3,8,38%,3,8,38%,0,3,3,1,2,0,1,0,16
"Rickert, Rick",30:58,3,8,38%,0,1,0%,2,2,100%,5,7,12,2,1,0,0,1,8
"Lopez, Ivan",13:39,2,3,67%,0,0,0%,0,0,0%,4,3,7,0,0,1,1,0,4
Totals:,,14,41,34%,9,26,35%,15,25,60%,14,30,44,8,19,12,5,4,70
