Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",31:52,5,10,50%,1,5,20%,4,5,80%,2,0,2,5,0,1,2,0,17
"Orta, Raul",14:11,0,2,0%,3,5,60%,0,0,0%,1,0,1,1,3,1,1,0,9
"Abraham, Ryann",13:36,1,4,25%,0,2,0%,2,2,100%,1,1,2,3,1,3,0,0,4
"Nieves, Joel",8:08,0,0,0%,0,0,0%,0,0,0%,0,2,2,2,2,0,0,0,0
"Copeland, Donald",27:05,4,8,50%,2,5,40%,5,5,100%,0,0,0,4,4,2,1,1,19
"Ruiz, Gabriel",3:35,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,1,2
"Lloreda, José Jaime",32:31,4,10,40%,0,0,0%,1,3,33%,4,9,13,2,4,4,0,1,9
"Dyer, Alphonse",12:31,3,3,100%,0,0,0%,1,2,50%,2,4,6,1,1,0,0,2,7
"Strong, Carlos",25:08,2,2,100%,1,3,33%,0,0,0%,2,6,8,1,2,2,0,0,7
"Zayas, Hector",2:05,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Harris, Mike",29:18,5,8,63%,2,2,100%,3,4,75%,2,10,12,1,3,3,2,1,19
Totals:,,25,49,51%,9,23,39%,16,21,76%,14,34,48,20,20,16,6,6,93
