Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",35:57,4,12,33%,0,1,0%,9,10,90%,1,1,2,2,2,1,0,0,17
"Clinch, Lewis",31:31,2,5,40%,0,3,0%,2,3,67%,0,5,5,3,2,1,1,2,6
"Randolph, Shavlik",33:26,7,14,50%,0,1,0%,1,3,33%,2,11,13,1,2,1,0,1,15
"Soto, Josue",2:43,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hinson, Darnell",37:17,3,6,50%,5,5,100%,4,4,100%,0,4,4,1,2,1,2,0,25
"Cotto, Rubén",12:32,1,2,50%,0,2,0%,1,2,50%,0,0,0,4,0,0,0,0,3
"Soto, Christian A.",9:17,0,1,0%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,0,0
"Valencia, Florentino",31:56,8,12,67%,0,0,0%,3,5,60%,5,1,6,0,4,3,0,0,19
"Mitchell, Markus",5:21,0,3,0%,0,0,0%,0,0,0%,2,1,3,1,0,1,0,0,0
Totals:,,25,55,45%,5,12,42%,20,27,74%,10,24,34,13,14,8,3,3,85
