Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Life, James",10:04,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"García, Jonathan",11:18,1,3,33%,1,2,50%,4,4,100%,1,2,3,3,1,2,2,0,9
"Maye, James",38:21,8,14,57%,2,4,50%,0,0,0%,2,11,13,3,1,1,2,0,22
"Berdiel, Miguel 'Ali'",37:27,6,13,46%,3,6,50%,2,2,100%,2,3,5,4,2,2,1,1,23
"Clemente, Denis",33:44,6,10,60%,1,8,13%,1,2,50%,1,5,6,12,1,2,0,0,16
"Guitián, José",9:25,1,1,100%,0,1,0%,0,0,0%,0,2,2,0,4,0,0,0,2
"Johnson, Ivan",25:35,7,8,88%,3,4,75%,0,1,0%,0,4,4,1,4,2,0,0,23
"Penn, Kleon",34:06,1,4,25%,0,0,0%,1,2,50%,1,1,2,0,2,0,1,0,3
Totals:,,30,54,56%,10,26,38%,8,11,73%,7,29,36,23,17,9,6,1,98
