Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",28:37,4,6,67%,0,2,0%,0,2,0%,2,4,6,3,2,4,0,0,8
"Ramirez, Luis S.",21:28,0,1,0%,1,1,100%,2,2,100%,0,3,3,0,0,7,1,0,5
"Rodriguez, Erick",10,0,2,0%,2,3,67%,0,0,0%,0,2,2,1,0,1,0,1,6
"Jimenez, Giovanni",18:31,2,4,50%,2,4,50%,0,0,0%,0,1,1,4,0,3,2,0,10
"Ramirez, Gabriel",24:57,4,6,67%,0,3,0%,0,2,0%,0,2,2,3,1,0,2,0,8
"Rosa, Angel R.",18:31,3,4,75%,1,3,33%,0,0,0%,1,5,6,0,0,0,0,0,9
"Graham, Paul",21:28,7,9,78%,1,3,33%,5,6,83%,1,6,7,3,1,1,0,1,22
"Valenzuela, Hector",21:28,2,7,29%,0,0,0%,0,0,0%,2,3,5,1,1,1,0,1,4
"Del Valle, Williset",34:56,6,11,55%,0,2,0%,4,6,67%,4,3,7,0,3,1,0,2,16
Totals:,,28,50,56%,7,21,33%,11,18,61%,10,29,39,15,8,18,5,5,88
