Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",31:48,3,4,75%,0,4,0%,3,3,100%,0,5,5,1,1,3,0,2,9
"Orta, Raul",27:06,1,2,50%,2,5,40%,1,2,50%,1,2,3,1,2,1,1,0,9
"Abraham, Ryann",0:59,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,0,1,0,0,2
"Nieves, Joel",12:03,5,6,83%,0,1,0%,0,0,0%,2,3,5,0,2,0,0,0,10
"Copeland, Donald",23:53,1,1,100%,2,4,50%,4,4,100%,0,0,0,3,1,3,1,0,12
"Lloreda, José Jaime",38:20,9,15,60%,0,0,0%,0,1,0%,3,2,5,0,3,0,0,0,18
"Dyer, Alphonse",11:10,1,3,33%,0,0,0%,0,0,0%,3,2,5,2,2,1,0,0,2
"Strong, Carlos",16:04,1,4,25%,1,3,33%,1,1,100%,0,1,1,0,1,0,1,0,6
"Rodriguez, Joey",17:21,2,5,40%,0,2,0%,5,5,100%,0,2,2,3,1,0,0,0,9
"Harris, Mike",21:16,2,6,33%,0,2,0%,1,2,50%,0,4,4,1,2,0,1,2,5
Totals:,,25,46,54%,5,21,24%,17,20,85%,9,21,30,11,15,9,4,4,82
