Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Western, Franklin",6:39,0,3,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Sanchez, Kennel",7:04,0,0,0%,1,1,100%,0,0,0%,0,2,2,0,1,0,0,0,3
"Hatton, Roberto Jose 'Bobby Joe'",12:47,1,3,33%,0,1,0%,2,2,100%,0,1,1,2,1,0,0,0,4
"Dalmau, Christian",40,11,17,65%,4,8,50%,4,5,80%,0,7,7,10,2,4,1,1,38
"Rivera, Christian J.",1:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Lee, Carmelo Antrone",28:06,1,4,25%,7,10,70%,2,2,100%,0,2,2,0,3,0,1,2,25
"Shannon, Terrence",37,5,11,45%,1,1,100%,6,7,86%,5,5,10,0,4,0,1,0,19
"Mojica, Javier",28:24,2,5,40%,0,3,0%,0,0,0%,0,4,4,3,3,1,1,1,4
"Rickert, Rick",31:26,5,8,63%,0,0,0%,0,0,0%,5,6,11,2,4,1,0,1,10
"Lopez, Ivan",7:30,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
Totals:,,25,52,48%,13,24,54%,14,16,88%,10,29,39,17,19,6,4,5,103
