Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Life, James",8:53,1,2,50%,0,1,0%,0,0,0%,1,1,2,0,2,2,0,0,2
"García, Jonathan",22:02,1,2,50%,1,1,100%,0,0,0%,0,2,2,7,0,0,2,0,5
"Maye, James",35:32,9,14,64%,4,4,100%,6,7,86%,3,7,10,1,2,1,2,0,36
"Berdiel, Miguel 'Ali'",26:55,4,9,44%,2,4,50%,3,3,100%,1,6,7,3,2,0,0,0,17
"Clemente, Denis",31:38,4,6,67%,1,8,13%,0,0,0%,1,1,2,9,1,2,1,0,11
"Guitián, José",19:22,4,9,44%,0,3,0%,0,0,0%,2,4,6,0,3,1,1,0,8
"Rivas, Luis A.",29:51,5,12,42%,0,0,0%,0,0,0%,5,3,8,1,2,1,2,0,10
"Penn, Kleon",25:43,2,4,50%,0,0,0%,2,2,100%,0,6,6,1,4,0,0,1,6
Totals:,,30,58,52%,8,21,38%,11,12,92%,13,30,43,22,16,7,8,1,95
