Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",34:09,5,9,56%,0,4,0%,5,5,100%,1,4,5,3,1,3,0,0,15
"Erazo, Josue",18:14,1,2,50%,0,2,0%,0,0,0%,1,1,2,1,1,0,1,0,2
"Sanabria, Glenn",14:07,0,0,0%,1,5,20%,0,0,0%,0,0,0,4,0,0,1,0,3
"Díaz, Jorge Brian",18:09,2,2,100%,1,2,50%,0,0,0%,0,4,4,1,4,2,0,0,7
"Hernández, Luis 'Pelacoco'",20:27,3,4,75%,1,1,100%,1,2,50%,2,6,8,2,3,1,0,1,10
"Bishop, Tony",33:28,6,8,75%,3,4,75%,0,1,0%,1,3,4,1,1,0,0,1,21
"Gonzalez, Goree Venable",2:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Cole, Norris",31:02,5,7,71%,3,6,50%,1,2,50%,0,4,4,7,1,3,2,0,20
"Gordon, Antonio",6:32,2,2,100%,1,2,50%,1,1,100%,0,0,0,0,2,1,1,0,8
"Rodriguez, Jose G.",21:46,2,6,33%,0,0,0%,0,0,0%,0,3,3,1,1,0,0,0,4
Totals:,,26,40,65%,10,26,38%,8,11,73%,5,25,30,20,16,11,5,2,90
