Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Spottsville, Darion",15:15,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,2,0,1,0,2
"Scott, Monty",3:45,0,1,0%,0,0,0%,0,0,0%,0,0,0,2,0,0,0,0,0
"Robinson, Thomas",27:30,6,11,55%,0,0,0%,2,3,67%,2,4,6,2,4,4,1,1,14
"Santigo, Axl",10:49,2,2,100%,0,1,0%,0,0,0%,0,0,0,1,1,0,2,1,4
"Rivera, Luis A",21:54,4,6,67%,3,4,75%,0,0,0%,0,2,2,5,2,2,1,0,17
"Simpson, Zavier",26:25,4,8,50%,2,4,50%,0,0,0%,0,3,3,6,5,1,1,0,14
"Parker-Rivera, Timajh",31:53,4,7,57%,0,0,0%,2,2,100%,4,7,11,2,2,2,0,0,10
"Figueroa, Lionel",40,9,18,50%,1,4,25%,0,0,0%,5,2,7,2,2,0,1,1,21
"Ruiz, Jared",22:29,3,6,50%,1,4,25%,0,0,0%,2,1,3,2,3,1,0,0,9
Totals:,,33,61,54%,7,17,41%,4,5,80%,13,19,32,22,21,10,7,3,91
