Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",17:51,1,1,100%,0,4,0%,1,1,100%,1,0,1,1,0,1,0,0,3
"Clark, Cameron",22:59,2,8,25%,0,0,0%,2,4,50%,0,4,4,0,4,1,1,0,6
"Abreu, Álex",26:28,1,3,33%,3,6,50%,0,0,0%,1,5,6,4,2,2,0,0,11
"Febres, Jase",33:12,4,6,67%,2,3,67%,4,4,100%,3,4,7,1,0,1,0,1,18
"Piñeiro, Juan Pablo",9:44,2,3,67%,0,1,0%,0,0,0%,1,2,3,0,0,0,0,0,4
"Andújar, Emmanuel 'Emmy'",36:13,7,10,70%,0,2,0%,3,6,50%,2,6,8,8,3,5,2,0,17
"Elijah, Holman",16:44,5,6,83%,0,0,0%,0,0,0%,3,5,8,2,1,0,0,3,10
"Brady, Chris",16:13,1,4,25%,0,2,0%,2,2,100%,1,3,4,2,1,3,0,1,4
"Camper Jr, Manuel",20:36,1,3,33%,0,4,0%,0,0,0%,1,1,2,1,0,0,1,0,2
Totals:,,24,44,55%,5,22,23%,12,17,71%,13,30,43,19,11,13,4,5,75
