Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",38:01,4,10,40%,2,5,40%,2,5,40%,2,5,7,4,3,4,0,1,16
"Barham, Marcus",22:53,0,2,0%,1,3,33%,2,3,67%,0,2,2,1,2,1,2,0,5
"Mauras, Khary",29:51,5,8,63%,0,2,0%,5,8,63%,1,4,5,6,1,2,2,0,15
"Cambo, Anthony",19:53,1,3,33%,1,2,50%,0,0,0%,0,1,1,3,2,2,1,0,5
"Jordan, Jalen",10:09,0,3,0%,0,1,0%,0,0,0%,0,0,0,2,1,0,0,0,0
"Mickle, Kevin",33:16,5,10,50%,1,4,25%,1,6,17%,2,1,3,1,3,2,0,0,14
"Rivera, Félix",22:53,6,9,67%,0,0,0%,0,1,0%,3,3,6,0,3,1,1,1,12
"McCoy, Brandon",23:04,4,6,67%,1,2,50%,6,8,75%,2,14,16,0,4,6,0,0,17
Totals:,,25,51,49%,6,19,32%,16,31,52%,10,30,40,17,19,18,6,2,84
