Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",38:01,4,9,44%,3,6,50%,1,1,100%,2,2,4,3,2,1,1,1,18
"Crawford, E.J.",16:39,3,5,60%,2,3,67%,0,0,0%,1,1,2,1,3,0,0,0,12
"Han, Francis Jonathan",22:40,1,1,100%,0,2,0%,0,0,0%,0,0,0,1,2,0,2,0,2
"Nuñez, Angel",28:33,2,7,29%,1,5,20%,1,2,50%,1,5,6,4,0,4,1,1,8
"Orozco, William",9:01,0,0,0%,0,3,0%,0,0,0%,0,1,1,0,1,0,1,0,0
"Bishop, Tony",30:59,9,15,60%,1,3,33%,1,3,33%,4,14,18,3,4,1,1,1,22
"Young, Kevin",15:05,1,2,50%,1,4,25%,0,0,0%,1,1,2,0,3,1,1,0,5
"Stockton, David",39:02,5,10,50%,2,6,33%,3,4,75%,0,4,4,7,4,3,1,0,19
Totals:,,25,49,51%,10,32,31%,6,10,60%,9,28,37,19,19,10,8,3,86
