Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bishop, Jermaine",18:12,2,2,100%,3,7,43%,0,0,0%,0,3,3,3,1,1,1,0,13
"Erazo, Josue",23:34,1,2,50%,1,2,50%,3,4,75%,1,4,5,2,2,1,1,4,8
"Ocasio Negron, Adrian",8:21,2,2,100%,0,1,0%,0,0,0%,0,2,2,2,1,0,0,0,4
"Govan, Jessie",20:29,6,6,100%,1,2,50%,2,3,67%,2,3,5,0,0,1,0,0,17
"Reyes, Justin",17:07,5,8,63%,0,0,0%,0,0,0%,0,4,4,1,2,0,0,2,10
"Ruiz, Jared",25:13,2,4,50%,1,3,33%,3,4,75%,1,4,5,1,2,1,2,1,10
"Pizarro, Christian Jomar",29:37,2,3,67%,1,1,100%,0,0,0%,0,1,1,11,3,1,2,0,7
"Costner, Brandon",19:40,3,8,38%,0,2,0%,1,1,100%,0,4,4,2,1,1,0,0,7
"Matías, Ángel L.",12:41,3,6,50%,0,1,0%,0,0,0%,1,2,3,2,1,1,0,1,6
"Paige, Jaysean",25:06,5,8,63%,2,5,40%,1,2,50%,1,2,3,2,2,1,2,0,17
Totals:,,31,49,63%,9,24,38%,10,14,71%,6,29,35,26,15,8,8,8,99
