Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",29:27,2,4,50%,2,5,40%,0,1,0%,1,0,1,1,0,0,1,0,10
"Crawford, E.J.",18:01,4,6,67%,1,2,50%,1,1,100%,0,1,1,0,1,2,1,0,12
"Han, Francis Jonathan",31:26,0,1,0%,1,2,50%,0,0,0%,0,3,3,3,4,0,0,0,3
"Davis, Brandon",1:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Nuñez, Angel",34:40,3,10,30%,2,7,29%,7,8,88%,1,9,10,3,3,2,0,3,19
"Orozco, William",9:37,1,1,100%,1,2,50%,0,0,0%,1,2,3,1,1,0,0,0,5
"Bishop, Tony",34:48,5,10,50%,2,6,33%,8,9,89%,4,11,15,5,3,1,1,0,24
"Rodriguez, Ernesto",0:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Young, Kevin",0:55,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Stockton, David",39:40,7,10,70%,5,7,71%,5,7,71%,1,2,3,11,1,4,0,0,34
Totals:,,23,43,53%,14,31,45%,21,26,81%,8,28,36,24,15,9,3,3,109
