Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",33:12,3,4,75%,3,6,50%,1,2,50%,0,5,5,6,1,3,2,1,16
"Crawford, E.J.",13:52,1,2,50%,2,3,67%,0,0,0%,0,1,1,2,0,1,0,0,8
"Rivera, Lonnie",3:50,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Han, Francis Jonathan",19:32,0,0,0%,0,0,0%,0,0,0%,0,2,2,1,2,1,2,0,0
"Davis, Brandon",7:50,0,0,0%,0,0,0%,0,0,0%,0,1,1,3,0,2,0,0,0
"Nuñez, Angel",28:01,1,3,33%,3,7,43%,1,4,25%,2,7,9,5,1,5,0,0,12
"Orozco, William",3:34,0,1,0%,0,2,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Stone, Diamond",39:42,13,21,62%,0,1,0%,4,4,100%,2,5,7,2,1,2,1,2,30
"Young, Kevin",18:17,1,3,33%,0,0,0%,0,0,0%,0,6,6,2,2,1,1,0,2
"Stockton, David",32:10,4,8,50%,4,8,50%,3,3,100%,1,3,4,7,4,3,1,0,23
Totals:,,23,43,53%,12,27,44%,9,13,69%,5,32,37,28,11,18,7,3,91
