Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bishop, Jermaine",22:43,1,2,50%,3,6,50%,6,6,100%,0,4,4,2,2,2,2,0,17
"Erazo, Josue",2:44,0,1,0%,0,1,0%,0,0,0%,0,2,2,1,0,0,0,0,0
"Ocasio Negron, Adrian",3:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Conklin, Brian",39:40,8,14,57%,2,3,67%,1,2,50%,0,6,6,3,2,2,1,0,23
"Reyes, Justin",32:20,10,12,83%,0,3,0%,2,2,100%,5,2,7,3,2,1,0,2,22
"Suarez, Javier A",0:12,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ruiz, Jared",15:14,1,4,25%,0,1,0%,0,0,0%,0,2,2,2,3,1,1,0,2
"Basabe, Melsahn",17:53,4,6,67%,0,0,0%,0,0,0%,0,1,1,1,4,0,1,0,8
"Pizarro, Christian Jomar",23:32,3,3,100%,3,5,60%,3,4,75%,1,2,3,4,3,1,1,0,18
"Matías, Ángel L.",16:06,3,4,75%,0,0,0%,0,0,0%,1,2,3,3,4,2,0,1,6
"Paige, Jaysean",26:32,4,4,100%,0,3,0%,4,4,100%,0,3,3,5,4,2,5,0,12
Totals:,,34,50,68%,8,22,36%,16,18,89%,7,24,31,24,24,11,11,3,108
