Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Reese, Derek",26:21,2,6,33%,0,1,0%,3,4,75%,3,6,9,3,3,3,1,0,7
"Berdiel, Miguel 'Ali'",27:49,1,5,20%,1,2,50%,5,6,83%,1,3,4,3,3,2,0,1,10
"Ortiz, Jose",14:50,2,6,33%,1,2,50%,1,2,50%,0,3,3,0,1,0,1,0,8
"Martínez, Wil",34:11,6,7,86%,6,11,55%,5,6,83%,0,2,2,0,3,2,0,0,35
"Rodriguez, Hector",1:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Parker-Rivera, Timajh",28:39,3,3,100%,0,0,0%,5,6,83%,4,4,8,2,2,1,0,1,11
"Meléndez, Ricardo 'Ricky'",4:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"White, Terrico",29:27,1,3,33%,1,6,17%,0,0,0%,0,5,5,3,2,2,1,0,5
"Torres, Julian",5:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Costner, Brandon",25,3,4,75%,2,6,33%,5,7,71%,1,4,5,2,4,2,1,0,17
"Alamo, Angel 'Junito'",3:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,2,0,1,0,0
Totals:,,18,34,53%,11,28,39%,24,31,77%,9,27,36,14,21,13,5,2,93
