Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Robinson, Thomas",15:52,8,9,89%,0,0,0%,3,4,75%,1,3,4,3,3,1,1,0,19
"Gaines, Frank",19:29,3,9,33%,0,1,0%,1,1,100%,2,1,3,3,3,0,0,0,7
"Tejada, Lance",22:54,2,4,50%,3,7,43%,0,0,0%,0,4,4,2,3,1,1,0,13
"Rivera, Luis A",5:02,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,1,0,0,3
"Lynch, J.R.",11:47,2,3,67%,0,1,0%,0,0,0%,0,0,0,1,2,0,0,0,4
"Morales, Darius",18:20,0,1,0%,0,0,0%,0,0,0%,0,3,3,0,5,1,0,5,0
"Clemente, Denis",22:04,6,8,75%,1,3,33%,0,0,0%,0,5,5,7,2,1,0,1,15
"Rivera, Filiberto",15:41,3,6,50%,0,3,0%,2,2,100%,0,2,2,2,1,1,0,0,8
"Sosa, Isaac",23:03,4,5,80%,4,7,57%,2,2,100%,0,1,1,1,0,2,1,0,22
"Pérez, Rafael",23:09,1,1,100%,1,3,33%,0,0,0%,2,2,4,2,4,1,1,1,5
"Alamo, Angel 'Junito'",22:39,2,2,100%,0,0,0%,0,0,0%,2,6,8,2,2,1,0,0,4
Totals:,,31,48,65%,10,26,38%,8,9,89%,7,27,34,23,25,10,4,7,100
