Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Harris, Robert",3:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Bishop, Jermaine",12:12,1,2,50%,2,2,100%,0,0,0%,0,1,1,2,2,0,0,0,8
"Erazo, Josue",14:03,2,2,100%,0,0,0%,1,1,100%,1,2,3,1,1,2,0,0,5
"Ocasio Negron, Adrian",13:59,0,3,0%,0,2,0%,0,0,0%,1,1,2,1,4,1,0,0,0
"Conklin, Brian",11:52,1,3,33%,0,0,0%,2,2,100%,1,0,1,1,1,1,0,0,4
"Govan, Jessie",27:51,6,8,75%,0,1,0%,8,12,67%,1,8,9,1,3,2,1,0,20
"Hilton, Jhimy",7:08,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,1,0,0
"Ruiz, Jared",25:07,3,6,50%,0,1,0%,1,2,50%,1,3,4,3,5,1,2,0,7
"Basabe, Melsahn",8:24,1,4,25%,0,0,0%,0,0,0%,0,2,2,0,4,0,0,0,2
"Pizarro, Christian Jomar",25:19,2,4,50%,2,4,50%,0,0,0%,0,3,3,6,2,0,0,0,10
"Matías, Ángel L.",23:25,2,5,40%,1,1,100%,0,0,0%,0,2,2,2,1,2,1,1,7
"Paige, Jaysean",26:43,4,9,44%,2,4,50%,5,6,83%,0,0,0,1,1,0,0,1,19
Totals:,,22,46,48%,7,15,47%,17,23,74%,5,23,28,19,25,9,5,2,82
