Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",30:45,2,9,22%,3,6,50%,3,3,100%,0,8,8,6,1,3,0,0,16
"García, Jonathan",15:13,0,0,0%,0,3,0%,0,0,0%,0,2,2,2,1,0,1,0,0
"Rosas, Samuel",8:38,1,4,25%,0,1,0%,2,2,100%,0,1,1,0,1,0,2,0,4
"Lockhart, Ian",11:14,0,1,0%,0,0,0%,0,0,0%,1,4,5,0,0,0,0,0,0
"Jones, Joel",37:11,3,4,75%,1,2,50%,2,3,67%,0,5,5,2,3,3,2,2,11
"Alamo, Angel 'Junito'",7:22,0,3,0%,0,1,0%,0,0,0%,1,1,2,0,0,0,0,0,0
"Huertas, David",28:13,4,4,100%,1,6,17%,1,2,50%,0,2,2,0,2,3,0,0,12
"Ramos, Peter John",26:31,6,7,86%,0,0,0%,0,0,0%,0,8,8,0,3,1,1,4,12
"Redhage, Shawn",34:53,5,11,45%,3,5,60%,3,3,100%,3,2,5,1,3,1,1,1,22
Totals:,,21,43,49%,8,24,33%,11,13,85%,5,33,38,11,14,11,7,7,77
