Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",25:11,3,5,60%,3,7,43%,5,6,83%,2,1,3,10,3,5,0,1,20
"García, Jonathan",11:29,0,0,0%,1,1,100%,0,0,0%,1,0,1,2,2,1,0,0,3
"Rosas, Samuel",12:58,1,1,100%,0,1,0%,0,0,0%,0,0,0,2,0,0,0,0,2
"Jones, Joel",30:22,4,6,67%,1,5,20%,3,3,100%,2,6,8,4,2,0,2,2,14
"Alamo, Angel 'Junito'",17:28,3,3,100%,0,5,0%,0,0,0%,0,3,3,0,2,2,2,2,6
"Huertas, David",30:37,3,4,75%,3,8,38%,4,5,80%,1,3,4,0,2,1,2,1,19
"Ramos, Peter John",37:02,7,8,88%,0,2,0%,0,1,0%,4,4,8,1,3,4,0,4,14
"Stevenson, Greg",8:31,3,3,100%,0,3,0%,1,1,100%,0,2,2,0,1,0,0,0,7
"Redhage, Shawn",26:22,6,7,86%,2,2,100%,3,3,100%,2,2,4,2,4,3,1,0,21
Totals:,,30,37,81%,10,34,29%,16,19,84%,12,21,33,21,19,16,7,10,106
