Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Nieves, Roberto",33:51,5,10,50%,3,5,60%,2,2,100%,1,2,3,5,2,2,3,1,21
"Guzmán, Ánsel",32:47,2,9,22%,2,4,50%,1,4,25%,2,3,5,3,5,3,1,0,11
"Orozco, William",0:23,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Rosa, Luis",2:10,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Ayala, Sadell",4:53,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,1,1,0
"Jackson, Curtis",6:54,1,2,50%,1,3,33%,0,0,0%,0,0,0,0,1,1,0,0,5
"Guitián, José",8:26,0,3,0%,2,2,100%,0,0,0%,2,2,4,0,3,0,0,0,6
"Life, James",35:23,4,6,67%,4,8,50%,4,4,100%,2,2,4,3,3,3,1,0,24
"Johnson, DerMarr",37:23,6,11,55%,1,8,13%,1,1,100%,2,4,6,5,4,4,1,0,16
"Looby, Kurt",37:50,5,10,50%,1,1,100%,1,2,50%,8,9,17,2,2,0,1,1,14
Totals:,,23,51,45%,14,31,45%,9,13,69%,17,24,41,19,22,13,8,3,97
