Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lebron, Jorge",18:49,1,2,50%,0,1,0%,0,0,0%,0,1,1,8,0,1,3,1,2
"Orta, Raul",22:20,3,4,75%,4,8,50%,0,0,0%,0,0,0,2,3,0,1,0,18
"Mendez, Jose",1:35,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,0,0,0,0,3
"Hatton, Roberto Jose 'Bobby Joe'",21:11,0,0,0%,2,3,67%,3,4,75%,0,2,2,2,1,1,1,0,9
"Cruz, Cesar Gabriel",2:46,1,1,100%,1,2,50%,0,2,0%,1,2,3,0,2,0,0,0,5
"Venzen, Gilberto",5:41,0,2,0%,0,0,0%,3,4,75%,1,1,2,0,2,0,0,0,3
"Colon, Gabriel 'Pirulo'",28,1,5,20%,2,3,67%,2,4,50%,0,5,5,2,4,3,2,1,10
"Zayas, Hector",2:19,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",23:04,4,5,80%,4,8,50%,1,2,50%,0,3,3,1,2,0,0,0,21
"Collazo, Carlos",5:47,0,1,0%,0,0,0%,0,0,0%,1,1,2,0,2,1,0,1,0
"Villegas, Samuel",19:01,0,0,0%,0,2,0%,0,0,0%,0,2,2,4,0,1,0,0,0
"McGhee, Aaron",26:17,3,10,30%,0,0,0%,3,3,100%,7,3,10,5,1,3,0,0,9
"Nailon, Lee",23:10,9,11,82%,0,0,0%,3,4,75%,1,4,5,1,2,1,1,1,21
Totals:,,22,41,54%,14,29,48%,15,23,65%,11,25,36,25,19,11,8,4,101
