Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",33:45,4,10,40%,3,6,50%,9,9,100%,3,3,6,4,2,3,1,1,26
"Ramirez, Luis S.",0:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Paniagua, Angel",6:22,0,1,0%,0,0,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Vega, Christopher",30:12,8,14,57%,1,2,50%,0,0,0%,1,2,3,0,2,0,3,1,19
"Osimani, Martin",32:15,0,2,0%,1,4,25%,0,0,0%,0,1,1,6,5,3,0,0,3
"Andino, Guillermo",0:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ruiz, Gabriel",14:05,2,5,40%,0,0,0%,0,0,0%,3,2,5,1,2,0,0,0,4
"Villegas, Johwen",21:06,5,9,56%,0,1,0%,1,2,50%,3,1,4,2,1,1,0,2,11
"Wolkowisky, Ruben",31:36,2,4,50%,1,3,33%,2,4,50%,2,11,13,3,0,0,1,0,9
"Dyer, Alphonse",27:57,6,8,75%,0,1,0%,1,3,33%,5,9,14,1,2,1,1,2,13
"Martinez, Carlos",1:10,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,1,0,0,0
Totals:,,27,53,51%,6,19,32%,13,18,72%,17,30,47,18,14,10,6,6,85
