Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Guzmán, Ánsel",35:45,6,10,60%,1,4,25%,7,11,64%,0,5,5,9,4,4,2,0,22
"Orozco, William",13:25,2,3,67%,2,3,67%,0,0,0%,2,2,4,0,1,2,0,1,10
"Rosa, Luis",2,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Ayala, Sadell",21:20,2,3,67%,0,1,0%,1,2,50%,1,5,6,1,1,0,0,0,5
"Martinez, Hector",4:15,0,0,0%,0,1,0%,0,2,0%,0,0,0,1,0,0,1,0,0
"Nieves, Joel",22:47,0,3,0%,1,3,33%,0,0,0%,1,2,3,1,2,2,0,0,3
"Life, James",35:53,8,11,73%,2,6,33%,7,8,88%,1,3,4,3,3,1,2,2,29
"Monds, David",30:05,5,14,36%,0,1,0%,3,4,75%,3,5,8,0,3,1,0,1,13
"Looby, Kurt",34:30,2,3,67%,0,0,0%,3,4,75%,3,10,13,0,3,0,1,5,7
Totals:,,25,48,52%,6,19,32%,21,31,68%,12,32,44,15,18,10,6,9,89
