Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",32:19,4,10,40%,3,7,43%,1,2,50%,5,4,9,2,3,5,2,1,18
"Martinez, Freddie",5:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Vega, Christopher",35:35,3,10,30%,1,4,25%,6,6,100%,3,1,4,0,2,1,1,0,15
"Osimani, Martin",37:47,2,4,50%,1,9,11%,0,0,0%,1,5,6,5,2,1,1,0,7
"Ruiz, Gabriel",2:48,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Villegas, Johwen",9:16,0,1,0%,0,1,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Wolkowisky, Ruben",30:25,4,7,57%,1,7,14%,2,2,100%,1,8,9,1,3,2,0,0,13
"De Jesus, Manuel",20:13,4,5,80%,2,2,100%,0,0,0%,1,4,5,0,3,2,1,0,14
"Dyer, Alphonse",26:08,1,6,17%,0,0,0%,1,2,50%,3,9,12,1,2,0,2,2,3
Totals:,,18,44,41%,8,31,26%,10,12,83%,15,31,46,9,17,11,7,3,70
