Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ayuso, Elias 'Larry'",31:36,4,8,50%,2,6,33%,2,2,100%,0,0,0,1,2,5,1,0,16
"Berdiel, Miguel 'Ali'",15:23,0,3,0%,0,2,0%,0,2,0%,0,1,1,2,2,2,1,0,0
"Sánchez, Ricardo 'Ricky'",16:04,1,3,33%,1,5,20%,2,2,100%,0,5,5,1,4,1,0,0,7
"Rivera, Christian J.",1:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Dalmau, Ricardo",30:52,3,8,38%,0,5,0%,8,11,73%,2,2,4,3,3,1,2,0,14
"Gonzalez, Miguel",18:51,0,1,0%,0,1,0%,0,0,0%,1,0,1,3,3,2,1,0,0
"Santiago, Eddin",28:23,1,1,100%,3,8,38%,0,1,0%,1,2,3,3,2,0,1,0,11
"Gonzalez, Christopher",2,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,1,1,0,2
"Rivas, Luis A.",8:01,1,2,50%,0,0,0%,0,0,0%,4,2,6,0,2,0,1,0,2
"Davis, Josh",28:51,5,8,63%,3,6,50%,2,4,50%,2,7,9,0,3,0,1,0,21
"Narvaez, Manuel Antonio",18:28,2,3,67%,0,0,0%,2,2,100%,0,6,6,0,2,1,0,0,6
Totals:,,18,38,47%,9,33,27%,16,24,67%,10,25,35,13,23,13,9,0,79
