Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",33:21,4,9,44%,2,9,22%,3,4,75%,3,3,6,9,1,3,0,0,17
"García, Jonathan",10:09,0,1,0%,1,2,50%,0,0,0%,0,2,2,0,0,0,0,0,3
"Rosas, Samuel",13:27,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,2,2,0,0,2
"Lockhart, Ian",12:19,2,2,100%,0,0,0%,0,0,0%,0,2,2,0,2,0,1,0,4
"Jones, Joel",29:39,2,4,50%,2,5,40%,3,3,100%,3,6,9,0,2,1,1,0,13
"Alamo, Angel 'Junito'",13:45,2,4,50%,0,0,0%,0,0,0%,0,1,1,0,3,2,1,0,4
"Huertas, David",21:48,1,1,100%,1,3,33%,3,7,43%,0,4,4,1,2,2,0,0,8
"Ramos, Peter John",32:08,6,8,75%,0,0,0%,4,8,50%,3,11,14,1,4,1,0,1,16
"Redhage, Shawn",33:24,2,6,33%,4,6,67%,0,2,0%,3,5,8,5,4,5,1,0,16
Totals:,,20,37,54%,10,25,40%,13,24,54%,12,34,46,17,20,16,4,1,83
