Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",23:29,4,5,80%,3,4,75%,1,2,50%,0,2,2,3,2,1,2,0,18
"Jourdon, Keenan",21:57,3,5,60%,1,1,100%,2,4,50%,1,2,3,0,4,2,0,0,11
"Maye, James",33:32,7,12,58%,0,1,0%,3,6,50%,2,4,6,3,2,4,0,0,17
"Jimenez, Giovanni",34:14,1,5,20%,2,6,33%,0,0,0%,0,3,3,2,4,1,1,1,8
"Quiñones, Joel",7:28,1,1,100%,0,2,0%,0,0,0%,2,0,2,1,3,1,0,0,2
"Lopez, Frank",4:15,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,1,0
"Hamilton, Kevin",35:01,3,8,38%,1,5,20%,4,4,100%,3,4,7,8,2,3,3,0,13
"Erazo, Armando",4:33,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Ruiz, Milcar",0:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Langhi, Dan",33:37,1,6,17%,3,7,43%,3,4,75%,2,6,8,0,2,0,0,2,14
"Del Valle, Williset",0:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
Totals:,,20,42,48%,10,26,38%,15,22,68%,10,22,32,18,20,12,6,4,85
