Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",40,0,6,0%,2,10,20%,1,2,50%,2,8,10,10,2,5,0,0,7
"Konecny, Mark",0:29,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rosas, Samuel",38:07,3,6,50%,1,2,50%,2,3,67%,1,4,5,2,2,0,0,0,11
"Lockhart, Ian",7:08,0,0,0%,0,0,0%,0,0,0%,0,4,4,0,2,0,0,0,0
"Jones, Joel",40,8,9,89%,2,7,29%,1,2,50%,1,3,4,2,2,0,0,2,23
"Ramos, Peter John",32:23,11,18,61%,0,0,0%,4,6,67%,6,8,14,3,4,2,1,1,26
"Stevenson, Greg",1:53,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Redhage, Shawn",40,5,8,63%,0,3,0%,7,8,88%,4,4,8,3,2,1,0,0,17
Totals:,,27,47,57%,5,22,23%,15,21,71%,14,32,46,20,16,8,1,3,84
