Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",14:58,3,6,50%,0,1,0%,0,1,0%,4,3,7,0,4,2,3,0,6
"Galindo, Alex",9:24,0,1,0%,0,2,0%,0,0,0%,0,2,2,1,2,2,3,0,0
"Jourdon, Keenan",28:31,3,4,75%,0,0,0%,9,10,90%,3,1,4,0,2,2,0,0,15
"Maye, James",32:08,4,9,44%,1,1,100%,0,0,0%,0,6,6,2,4,4,0,0,11
"Jimenez, Giovanni",37:40,1,3,33%,1,4,25%,2,4,50%,0,3,3,4,3,0,3,0,7
"Lopez, Frank",0:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hamilton, Kevin",36:19,3,7,43%,0,3,0%,2,4,50%,1,4,5,3,2,5,2,0,8
"Erazo, Armando",2:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Febres, Arnaldo",1:53,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Langhi, Dan",36:05,5,9,56%,5,6,83%,8,10,80%,3,6,9,2,1,2,1,1,33
Totals:,,19,39,49%,7,17,41%,21,29,72%,11,26,37,12,19,18,12,1,80
