Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Muoneke, Gabriel",35:05,6,13,46%,0,4,0%,5,6,83%,1,4,5,2,5,3,1,1,17
"De Jesus, Angel",20:37,1,2,50%,0,2,0%,0,1,0%,1,1,2,1,0,2,1,0,2
"Escalera, Carlos",38:31,4,11,36%,0,3,0%,0,0,0%,0,2,2,6,5,2,3,0,8
"Duran, Cliff",13:55,2,3,67%,0,2,0%,0,0,0%,2,3,5,2,1,1,0,0,4
"Kortright, Jonathan",0:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ortiz, Andres",12:28,2,2,100%,1,1,100%,1,2,50%,1,0,1,0,2,1,0,0,8
"Ortiz, Fernando",22:39,3,5,60%,2,5,40%,1,3,33%,2,0,2,0,3,2,1,0,13
"Sanchez, Angel M.",13:47,2,3,67%,0,0,0%,0,0,0%,0,0,0,0,2,0,1,0,4
"Salgado, Luis",5:56,1,2,50%,0,0,0%,0,0,0%,1,0,1,1,0,0,0,0,2
"Benson, Lee",36:48,8,16,50%,0,0,0%,3,4,75%,4,10,14,4,2,3,1,1,19
Totals:,,29,57,51%,3,17,18%,10,16,63%,12,20,32,16,20,14,8,2,77
