Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Vazquez, Christian",3:37,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Han, Francis Jonathan",36:23,1,3,33%,1,1,100%,0,0,0%,1,4,5,8,1,2,1,0,5
"Rivera, Norberto",4:33,0,0,0%,1,2,50%,0,0,0%,0,3,3,0,2,0,0,0,3
"Parillon, Steve",10:45,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Oliver, Jonathan",3:47,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Humphrey, Ryan",23:07,8,10,80%,0,0,0%,3,5,60%,2,7,9,0,2,1,1,1,19
"Rivera, Jose Luis",9:17,0,0,0%,2,3,67%,0,0,0%,0,2,2,1,1,0,0,0,6
"Pérez, Rafael",34:56,2,7,29%,2,6,33%,0,0,0%,1,5,6,5,1,3,0,0,10
"Vassallo, Ángel Daniel",33:35,5,7,71%,3,9,33%,3,4,75%,0,3,3,2,3,7,1,0,22
"Freije, Matt",40,6,9,67%,4,6,67%,5,8,63%,1,3,4,1,3,2,0,2,29
Totals:,,22,38,58%,13,28,46%,11,17,65%,5,28,33,18,15,17,3,3,94
