Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Edgardo",3:02,1,1,100%,0,2,0%,0,0,0%,0,1,1,1,1,0,1,0,2
"Alvarado, Omar J.",13:58,2,3,67%,0,1,0%,1,2,50%,1,1,2,2,0,0,1,0,5
"Pagan, Wilfredo",19:43,2,5,40%,2,3,67%,2,2,100%,0,0,0,6,0,1,3,0,12
"Ricardo, Osiris",4:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Cruz, Rafael 'Pachy'",9:47,0,0,0%,0,0,0%,2,2,100%,0,0,0,5,3,3,1,0,2
"Rivera, Raul",8:33,3,4,75%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,6
"Cortes, David",21:32,5,7,71%,1,3,33%,0,0,0%,0,1,1,1,2,0,1,1,13
"Rosa, Angel R.",3:50,0,0,0%,2,2,100%,0,0,0%,0,2,2,0,1,0,0,0,6
"Watson, Michael",16:50,0,2,0%,1,2,50%,2,2,100%,2,1,3,2,0,0,0,0,5
"Pinnock, Danilo",20:04,3,4,75%,1,2,50%,0,0,0%,1,7,8,2,1,3,0,0,9
"Rivera, Carlos Rubén",20:37,2,3,67%,3,5,60%,4,4,100%,0,4,4,2,2,1,2,0,17
"Figueroa, Angel 'Buster'",22:35,7,9,78%,0,3,0%,0,0,0%,2,7,9,1,3,3,1,0,14
"Aubry, Jeffrion",24:16,3,4,75%,0,0,0%,0,2,0%,0,12,12,2,2,2,0,4,6
"Hernandez, Samuel",11:04,3,5,60%,0,0,0%,0,0,0%,1,0,1,1,1,0,0,0,6
Totals:,,31,47,66%,10,23,43%,11,14,79%,7,37,44,25,19,15,10,5,103
