Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",38:22,3,7,43%,2,7,29%,4,5,80%,1,4,5,1,2,2,2,1,16
"Martinez, Freddie",4:23,0,1,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramirez, Luis S.",2:23,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Vega, Christopher",27:33,5,9,56%,1,2,50%,5,7,71%,0,1,1,1,1,0,0,0,18
"Baker, Maurice",37:37,2,3,67%,6,11,55%,6,7,86%,2,1,3,6,3,1,3,1,28
"Ruiz, Gabriel",1:38,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Villegas, Johwen",14:50,1,2,50%,1,2,50%,0,0,0%,0,2,2,0,1,2,1,0,5
"Wolkowisky, Ruben",33:45,2,4,50%,2,2,100%,3,4,75%,1,5,6,2,1,2,0,0,13
"De Jesus, Manuel",26:03,3,5,60%,2,4,50%,1,1,100%,2,3,5,2,3,1,0,1,13
"Dyer, Alphonse",13:26,3,4,75%,0,0,0%,0,0,0%,2,3,5,1,5,1,0,1,6
Totals:,,19,35,54%,14,31,45%,19,24,79%,8,19,27,14,16,10,6,4,99
