Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Edgardo",2:18,0,0,0%,0,2,0%,0,0,0%,0,1,1,0,2,1,0,0,0
"Alvarado, Omar J.",13:29,0,0,0%,0,0,0%,1,2,50%,0,3,3,3,2,2,1,0,1
"Pagan, Wilfredo",21:39,2,5,40%,1,1,100%,0,0,0%,0,3,3,3,1,2,0,0,7
"Ricardo, Osiris",11:16,0,1,0%,0,0,0%,3,4,75%,1,0,1,1,4,0,0,0,3
"Cruz, Rafael 'Pachy'",4:58,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Rivera, Raul",10:30,1,1,100%,0,1,0%,0,0,0%,1,1,2,0,1,1,1,1,2
"Cortes, David",27:46,5,8,63%,3,3,100%,0,0,0%,0,1,1,2,2,1,0,0,19
"Rosa, Angel R.",3:54,0,0,0%,1,2,50%,0,0,0%,0,1,1,0,2,0,0,0,3
"Pinnock, Danilo",26:32,7,13,54%,2,3,67%,1,2,50%,3,4,7,1,1,0,2,1,21
"Rivera, Carlos Rubén",22:19,0,2,0%,3,5,60%,0,0,0%,2,2,4,1,0,0,1,0,9
"Figueroa, Angel 'Buster'",30:35,9,13,69%,1,2,50%,4,5,80%,0,5,5,6,3,3,1,0,25
"Aubry, Jeffrion",22:26,5,9,56%,0,0,0%,2,4,50%,2,5,7,1,2,2,1,1,12
"Hernandez, Samuel",2:18,0,1,0%,0,0,0%,3,4,75%,2,1,3,0,0,0,0,0,3
Totals:,,29,54,54%,11,19,58%,14,21,67%,11,27,38,19,21,12,7,3,105
