Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lebron, Jorge",0:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Orta, Raul",21:46,1,2,50%,1,2,50%,0,0,0%,2,4,6,0,5,2,1,0,5
"Hatton, Roberto Jose 'Bobby Joe'",39:29,4,8,50%,3,6,50%,3,6,50%,0,4,4,4,0,0,1,0,20
"Colon, Gabriel 'Pirulo'",29:18,0,2,0%,1,4,25%,0,0,0%,0,3,3,3,5,0,0,0,3
"Rosario, Jose R.",4:37,0,2,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,1,0
"Zayas, Hector",13:43,2,3,67%,0,0,0%,0,0,0%,0,2,2,1,4,2,0,1,4
"Meléndez, Ricardo 'Ricky'",35:27,6,10,60%,1,5,20%,2,2,100%,4,0,4,1,4,1,1,0,17
"Dixon, Nigel",19:41,3,9,33%,0,0,0%,2,5,40%,2,6,8,1,1,1,0,0,8
"Nailon, Lee",35:28,11,20,55%,0,1,0%,4,5,80%,0,4,4,1,3,3,3,2,26
Totals:,,27,56,48%,6,18,33%,11,18,61%,9,23,32,11,23,10,6,4,83
