Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Vazquez, Christian",6:42,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,0
"Vassallo, Ángel Daniel",31:48,2,7,29%,4,9,44%,3,4,75%,2,2,4,1,2,2,1,1,19
"Han, Francis Jonathan",33:18,4,4,100%,0,2,0%,2,2,100%,1,2,3,4,0,0,0,1,10
"Rivera, Norberto",5:37,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,1,0,0,0,2
"Rivera, Axel",7:34,1,1,100%,0,0,0%,2,5,40%,0,3,3,0,4,1,1,1,4
"Oliver, Jonathan",4:43,0,1,0%,0,0,0%,2,2,100%,0,1,1,0,0,0,0,0,2
"Humphrey, Ryan",27:40,3,8,38%,0,0,0%,2,4,50%,1,5,6,0,2,1,0,0,8
"Rivera, Jose Luis",4:05,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,1,2,1,0,3
"Perez, Manuel",2:35,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Pérez, Rafael",37:57,6,10,60%,1,2,50%,5,5,100%,2,1,3,5,4,1,3,0,20
"Freije, Matt",38:01,3,11,27%,2,7,29%,1,2,50%,2,1,3,3,2,1,1,2,13
Totals:,,20,45,44%,8,22,36%,17,24,71%,9,16,25,14,17,8,7,5,81
