Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",23:45,4,7,57%,1,8,13%,0,0,0%,1,1,2,4,3,1,1,0,11
"Reese, Derek",30:11,4,8,50%,0,3,0%,6,7,86%,3,5,8,1,4,1,0,1,14
"Ledo, Ricardo",32:12,4,8,50%,2,6,33%,5,6,83%,3,1,4,3,5,2,1,0,19
"Berdiel, Miguel 'Ali'",8:13,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,2,0,0,0
"Garrett, Diante",29:52,2,7,29%,3,5,60%,3,6,50%,2,3,5,1,0,2,0,0,16
"Ortiz, Jose",12:05,0,1,0%,0,1,0%,0,0,0%,0,2,2,0,3,1,0,0,0
"Martínez, Wil",22:54,1,5,20%,2,4,50%,0,0,0%,1,1,2,1,1,0,3,0,8
"Parker-Rivera, Timajh",33:35,9,13,69%,0,0,0%,2,6,33%,8,5,13,1,4,0,2,0,20
"Torres, Julian",1:41,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Alamo, Angel 'Junito'",5:33,2,3,67%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,4
Totals:,,26,52,50%,8,27,30%,16,25,64%,18,19,37,12,23,9,8,1,92
