Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Holloway, Terrell 'Tu'",29:50,1,3,33%,2,6,33%,5,5,100%,0,3,3,6,1,3,4,0,13
"Clemente, Ramon",21:37,6,8,75%,1,2,50%,0,0,0%,3,4,7,2,0,0,0,0,15
"Soto, Joseph",16:52,1,2,50%,0,3,0%,3,3,100%,0,3,3,5,0,0,2,0,5
"Rosario, Mike",30:32,2,4,50%,4,8,50%,2,2,100%,1,2,3,4,1,0,0,0,18
"Daniels, Will",26:50,8,11,73%,0,1,0%,5,5,100%,1,2,3,4,3,1,0,0,21
"Carmona, Alejandro 'Bimbo'",19:17,10,17,59%,0,2,0%,0,0,0%,3,2,5,1,2,0,0,0,20
"Colón, Alexis 'Bebo'",24:48,1,1,100%,1,6,17%,0,0,0%,2,3,5,2,2,0,1,0,5
"Hernández, Luis 'Pelacoco'",7:58,0,2,0%,0,0,0%,1,2,50%,0,2,2,0,1,0,0,0,1
"Díaz, Jorge Brian",15:14,2,2,100%,1,1,100%,1,1,100%,2,4,6,2,3,0,0,1,8
"Emory, Carlos",7:02,0,1,0%,2,3,67%,0,0,0%,0,0,0,1,0,0,0,1,6
Totals:,,31,51,61%,11,32,34%,17,18,94%,12,25,37,27,13,4,7,2,112
