Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",14:21,2,5,40%,3,6,50%,2,2,100%,0,0,0,0,2,1,1,0,15
"Crawford, E.J.",21:45,1,4,25%,0,1,0%,6,8,75%,0,2,2,2,4,1,0,1,8
"Rivera, Lonnie",2:34,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Han, Francis Jonathan",32:21,0,1,0%,2,4,50%,0,0,0%,0,2,2,3,1,1,0,0,6
"Davis, Brandon",0:26,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Nuñez, Angel",34:38,2,4,50%,5,11,45%,0,0,0%,1,5,6,3,2,0,2,2,19
"Orozco, William",14:16,2,3,67%,0,1,0%,2,2,100%,0,3,3,1,2,0,1,1,6
"Stone, Diamond",27:14,4,10,40%,0,2,0%,6,6,100%,4,6,10,4,4,2,0,1,14
"Young, Kevin",16:22,0,1,0%,0,0,0%,0,0,0%,1,1,2,1,3,1,1,0,0
"Stockton, David",36:03,2,4,50%,3,9,33%,6,7,86%,1,2,3,6,4,1,0,1,19
Totals:,,13,32,41%,13,34,38%,22,25,88%,7,21,28,20,23,7,5,6,87
