Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",35:48,1,4,25%,2,8,25%,5,6,83%,0,4,4,6,3,0,0,0,13
"Crawford, E.J.",11:35,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,1,0,0
"Han, Francis Jonathan",35:05,1,2,50%,6,8,75%,0,0,0%,2,5,7,5,1,0,1,0,20
"Nuñez, Angel",29:33,4,4,100%,4,8,50%,2,4,50%,1,5,6,1,0,4,1,2,22
"Orozco, William",12:37,0,3,0%,3,5,60%,0,0,0%,0,5,5,0,2,0,0,1,9
"Bishop, Tony",30:53,4,9,44%,1,3,33%,1,2,50%,3,1,4,4,3,0,1,2,12
"Young, Kevin",6:57,1,2,50%,1,2,50%,0,0,0%,1,1,2,0,1,0,0,0,5
"Stockton, David",37:32,5,9,56%,3,9,33%,2,3,67%,2,6,8,9,3,1,2,0,21
Totals:,,16,33,48%,20,44,45%,10,15,67%,9,27,36,25,14,6,6,5,102
