Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Holloway, Terrell 'Tu'",21:29,4,6,67%,3,4,75%,5,5,100%,0,0,0,4,2,1,0,0,22
"Soto, Joseph",19:59,4,4,100%,3,3,100%,3,3,100%,0,1,1,8,1,0,1,0,20
"Rodriguez, Jose G.",26:59,2,5,40%,1,4,25%,1,2,50%,3,4,7,4,0,2,1,0,8
"Daniels, Will",16:59,2,5,40%,3,3,100%,2,2,100%,0,4,4,0,2,0,1,0,15
"Rivera Casanova, Jabian",1:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",21:05,7,9,78%,2,3,67%,0,0,0%,2,0,2,1,2,0,0,0,20
"Colón, Alexis 'Bebo'",24:31,0,1,0%,0,0,0%,0,0,0%,0,2,2,1,1,0,1,0,0
"Hernández, Luis 'Pelacoco'",13:56,4,7,57%,0,0,0%,0,0,0%,2,2,4,1,4,1,1,0,8
"Polo, Tyler",13:01,0,1,0%,1,1,100%,0,0,0%,0,4,4,0,1,0,0,0,3
"Díaz, Jorge Brian",24:36,3,6,50%,1,3,33%,1,2,50%,1,3,4,2,1,0,1,1,10
"Rivera Casanova, Fabian",1:56,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Luis",3:24,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Sanabria, Jorge",10:37,1,1,100%,0,1,0%,0,0,0%,0,1,1,0,4,3,1,0,2
Totals:,,27,45,60%,14,23,61%,12,14,86%,8,22,30,22,18,8,7,1,108
