Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",34:49,6,10,60%,2,4,50%,1,2,50%,2,5,7,5,3,2,1,1,19
"Barham, Marcus",20:35,2,2,100%,1,4,25%,0,0,0%,0,1,1,1,2,4,0,0,7
"Mauras, Khary",25:25,1,4,25%,1,1,100%,2,2,100%,1,3,4,6,1,1,0,0,7
"Vazquez, Brian",30:47,1,5,20%,6,11,55%,1,1,100%,1,1,2,2,4,2,1,0,21
"Cambo, Anthony",19:23,0,5,0%,1,2,50%,0,0,0%,0,1,1,2,4,1,1,0,3
"Millet, Melvin",5:11,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,2,0,0,0
"Jordan, Jalen",14:35,1,2,50%,0,0,0%,0,0,0%,1,1,2,3,2,2,1,0,2
"Mickle, Kevin",27:34,7,13,54%,1,3,33%,0,0,0%,1,4,5,1,1,2,0,1,17
"Rivera, Félix",21:41,4,6,67%,0,0,0%,1,1,100%,6,6,12,3,2,2,1,1,9
Totals:,,22,48,46%,12,25,48%,5,6,83%,12,22,34,23,20,18,5,3,85
