Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",20:12,0,2,0%,1,6,17%,0,0,0%,2,1,3,5,2,3,2,0,3
"Liz, Víctor",20:13,3,5,60%,2,8,25%,5,5,100%,2,3,5,2,3,2,2,0,17
"Elonu, Chinemelu",26:45,5,7,71%,0,0,0%,4,4,100%,4,7,11,0,2,1,1,1,14
"Ayon, Gustavo",15:50,2,2,100%,0,0,0%,0,0,0%,1,3,4,2,3,4,0,0,4
"Hodge Jr., Walter",31,9,13,69%,1,3,33%,2,3,67%,0,2,2,5,5,4,0,0,23
"Butler, Nathaniel",0:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Johwen",6:52,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Gaston, Chris",8:30,1,2,50%,0,1,0%,3,4,75%,0,2,2,1,2,2,0,0,5
"Rodríguez, Jonathan",28:02,5,6,83%,0,1,0%,1,2,50%,2,3,5,1,3,1,0,1,11
"Huertas, David",22:03,0,0,0%,0,3,0%,1,1,100%,0,1,1,3,1,1,0,0,1
"Rodriguez, Wilfredo 'Willie'",3:50,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Collier, Devon",16:40,3,4,75%,0,1,0%,2,3,67%,2,1,3,0,1,2,1,0,8
Totals:,,28,41,68%,4,24,17%,18,22,82%,13,23,36,20,23,20,6,2,86
