Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Harris, Robert",16:52,0,1,0%,2,3,67%,2,2,100%,1,2,3,2,1,0,0,1,8
"Bishop, Jermaine",18:46,0,2,0%,0,3,0%,0,0,0%,0,2,2,5,0,0,0,0,0
"Erazo, Josue",16:33,0,3,0%,0,2,0%,0,0,0%,0,1,1,1,4,1,2,1,0
"Ocasio Negron, Adrian",3:42,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,2
"Conklin, Brian",20:52,6,11,55%,0,0,0%,3,4,75%,1,5,6,0,5,1,2,1,15
"Govan, Jessie",24:08,7,14,50%,0,2,0%,2,2,100%,3,4,7,0,4,2,0,0,16
"Ramos, Enrique",12:02,3,5,60%,0,0,0%,2,4,50%,1,1,2,0,4,0,0,1,8
"Ruiz, Jared",28:55,2,5,40%,5,7,71%,3,5,60%,0,4,4,2,1,3,2,1,22
"Basabe, Melsahn",9:23,1,1,100%,0,0,0%,0,0,0%,2,5,7,1,1,1,0,1,2
"Pizarro, Christian Jomar",14:22,2,3,67%,1,2,50%,0,0,0%,0,1,1,5,2,0,3,0,7
"Matías, Ángel L.",7:34,0,2,0%,0,1,0%,3,4,75%,2,2,4,0,1,1,0,0,3
"Paige, Jaysean",26:51,5,6,83%,1,4,25%,4,4,100%,1,1,2,3,3,3,1,0,17
Totals:,,27,54,50%,9,24,38%,19,25,76%,12,28,40,19,27,12,10,6,100
