Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",15:49,0,0,0%,0,0,0%,0,0,0%,0,1,1,2,3,1,2,0,0
"Duran, Cliff",11:11,2,2,100%,0,2,0%,2,2,100%,0,0,0,1,3,2,1,0,6
"Rodriguez, Angel Daniel",34:33,2,5,40%,4,7,57%,3,6,50%,1,1,2,6,2,4,1,0,19
"Carattini, Víctor",9:19,2,2,100%,0,0,0%,0,0,0%,1,1,2,0,1,0,1,0,4
"Santiago, Jr., Benito",30:42,1,3,33%,2,7,29%,5,8,63%,1,2,3,0,1,1,1,0,13
"Doolittle, Kristian",38:49,2,6,33%,2,6,33%,0,0,0%,0,8,8,1,1,1,0,0,10
"Romero, Ismael",28:47,7,12,58%,0,0,0%,0,0,0%,1,1,2,3,3,2,1,0,14
"Cuascut, Luis D",4:54,1,1,100%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,2
"Uter, Adrian",18:56,3,5,60%,0,0,0%,0,0,0%,0,6,6,2,2,2,1,0,6
"Cruz, Alvin",7,1,1,100%,0,0,0%,0,0,0%,0,1,1,1,1,1,0,0,2
Totals:,,21,37,57%,8,22,36%,10,16,63%,5,22,27,16,17,14,8,0,76
