Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Robinson, Thomas",34:10,8,12,67%,0,0,0%,9,10,90%,4,7,11,4,3,2,0,3,25
"Colón, Benjamín",22:37,3,3,100%,1,1,100%,3,4,75%,1,3,4,2,4,1,3,0,12
"Gaines, Frank",27:40,1,4,25%,3,8,38%,10,10,100%,0,2,2,3,3,4,0,0,21
"Lynch, J.R.",5:49,0,0,0%,0,0,0%,0,0,0%,0,1,1,2,2,0,1,0,0
"Clemente, Denis",24:40,3,6,50%,2,5,40%,1,1,100%,1,3,4,4,4,0,2,0,13
"Sosa, Isaac",32:31,1,2,50%,4,8,50%,0,0,0%,1,1,2,1,2,1,1,0,14
"Bishop, Tony",31:01,8,13,62%,0,3,0%,2,4,50%,3,7,10,1,4,3,2,0,18
"Pérez, Rafael",2:56,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Matos, Jorge L.",10:35,1,1,100%,0,2,0%,0,0,0%,0,2,2,0,4,1,0,0,2
"Garcia, Angel 'Piwi'",8:01,1,2,50%,0,0,0%,0,0,0%,2,1,3,0,1,1,1,2,2
Totals:,,26,43,60%,10,27,37%,25,29,86%,12,27,39,17,27,13,10,5,107
