Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",24:15,5,8,63%,1,3,33%,4,6,67%,1,2,3,3,1,0,1,0,17
"Josiah, Jahvari",3:33,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Santigo, Axl",2:17,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Elonu, Chinemelu",23:29,3,6,50%,0,0,0%,1,2,50%,2,4,6,1,2,2,0,4,7
"Hodge Jr., Walter",24:50,4,7,57%,0,6,0%,2,2,100%,0,1,1,3,3,2,1,0,10
"Clemente, Denis",19:38,2,3,67%,1,1,100%,0,0,0%,1,0,1,0,3,0,1,0,7
"Villegas, Johwen",2:52,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Gaston, Chris",13:10,1,2,50%,0,0,0%,0,0,0%,1,7,8,1,2,1,0,0,2
"Cintrón, Raymond",18:38,0,0,0%,2,5,40%,0,0,0%,0,3,3,1,2,3,0,0,6
"Huertas, David",30:33,2,6,33%,0,6,0%,3,4,75%,1,1,2,1,2,2,0,0,7
"Torres, Jorge Luis",1:58,0,0,0%,0,0,0%,0,2,0%,0,1,1,0,0,0,0,0,0
"Jefferson, Davon",25:24,5,6,83%,0,0,0%,1,1,100%,1,4,5,3,2,4,0,0,11
"Rodriguez, Wilfredo 'Willie'",9:22,0,2,0%,0,0,0%,1,2,50%,1,2,3,0,0,0,0,0,1
Totals:,,23,41,56%,4,21,19%,12,19,63%,8,27,35,13,18,14,3,4,70
