Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",25:06,1,2,50%,0,3,0%,0,0,0%,1,5,6,5,0,2,2,0,2
"García, Jonathan",10:22,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,1,0,0,0,0
"Tejada, Lance",14:55,1,5,20%,0,4,0%,0,0,0%,1,2,3,2,3,2,0,0,2
"Belardo, Gabriel J.",29:37,12,14,86%,1,3,33%,3,5,60%,0,1,1,1,0,1,1,0,30
"Morales, Darius",5:27,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Branch, Onzie",34:26,5,8,63%,0,1,0%,2,2,100%,2,5,7,7,3,1,2,2,12
"Aminu, Alade",34:33,10,14,71%,0,0,0%,2,2,100%,3,5,8,1,0,0,0,0,22
"Wheeler, Phillip",12:42,2,2,100%,0,2,0%,3,5,60%,1,2,3,1,1,0,0,1,7
"Bass, Paris",32:52,6,9,67%,1,6,17%,1,1,100%,3,7,10,6,3,2,1,1,16
Totals:,,37,55,67%,2,20,10%,11,15,73%,12,28,40,24,11,8,6,4,91
