Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",20:22,0,2,0%,2,3,67%,3,4,75%,0,1,1,3,2,1,0,0,9
"Cruz, William",0:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Liz, Víctor",21:36,4,6,67%,0,4,0%,6,7,86%,4,1,5,3,1,0,2,0,14
"Elonu, Chinemelu",27:29,4,5,80%,0,1,0%,0,1,0%,0,10,10,0,3,3,0,2,8
"Hodge Jr., Walter",19:47,3,4,75%,1,3,33%,5,6,83%,0,0,0,4,5,1,0,0,14
"Villegas, Johwen",18:15,3,3,100%,1,2,50%,0,0,0%,1,3,4,0,1,0,0,0,9
"Gaston, Chris",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodríguez, Jonathan",18:30,0,3,0%,0,3,0%,2,2,100%,3,3,6,0,0,0,1,0,2
"Huertas, David",32:33,3,3,100%,0,5,0%,6,7,86%,0,3,3,1,2,2,0,0,12
"Jefferson, Davon",19:28,4,5,80%,0,0,0%,2,2,100%,2,4,6,1,1,2,0,2,10
"Collier, Devon",21:01,3,5,60%,0,0,0%,7,8,88%,1,3,4,0,1,2,1,0,13
Totals:,,24,36,67%,4,21,19%,31,37,84%,11,28,39,12,16,11,4,4,91
