Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",36:24,3,6,50%,1,4,25%,3,4,75%,0,2,2,4,4,2,1,0,12
"Crawford, E.J.",17:51,1,3,33%,2,3,67%,4,5,80%,0,3,3,1,2,1,0,0,12
"Han, Francis Jonathan",34:57,1,2,50%,0,1,0%,0,0,0%,1,3,4,5,3,1,3,1,2
"Orozco, William",14:35,0,0,0%,3,7,43%,1,2,50%,1,4,5,2,0,0,0,0,10
"Bishop, Tony",38:04,4,9,44%,3,5,60%,6,7,86%,4,3,7,3,4,4,3,0,23
"Rodriguez, Ernesto",0:41,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Brimah, Amida Abiola",25:11,8,9,89%,0,0,0%,2,3,67%,4,5,9,1,4,1,0,0,18
"Young, Kevin",4:30,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Stockton, David",27:47,6,10,60%,1,6,17%,2,4,50%,1,3,4,6,4,3,0,0,17
Totals:,,23,40,58%,10,27,37%,18,25,72%,11,24,35,22,21,12,7,1,94
