Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Reese, Derek",22:41,2,4,50%,0,4,0%,4,6,67%,1,4,5,1,0,0,0,0,8
"Gines, Jose",15:32,0,0,0%,0,2,0%,0,2,0%,0,0,0,0,1,0,0,0,0
"Berdiel, Miguel 'Ali'",33:01,3,9,33%,0,3,0%,0,0,0%,0,8,8,8,3,2,1,1,6
"Ortiz, Jose",5:31,0,1,0%,0,0,0%,0,0,0%,0,2,2,1,5,2,0,0,0
"Martínez, Wil",34:52,2,6,33%,7,12,58%,8,10,80%,1,2,3,0,4,0,0,1,33
"Rodriguez, Hector",6:48,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,2,1,0,0,0
"Parker-Rivera, Timajh",29:38,9,15,60%,0,0,0%,4,7,57%,10,3,13,6,3,0,4,2,22
"Meléndez, Ricardo 'Ricky'",4:37,0,2,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Torres, Julian",11:56,4,5,80%,0,0,0%,4,6,67%,0,1,1,1,1,0,0,1,12
"Costner, Brandon",31:34,6,13,46%,1,4,25%,4,5,80%,0,5,5,0,4,3,1,2,19
"Alamo, Angel 'Junito'",3:50,1,2,50%,0,2,0%,0,1,0%,1,0,1,0,0,0,0,0,2
Totals:,,27,58,47%,8,28,29%,24,37,65%,13,25,38,18,24,8,6,7,102
