Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Berdiel, Miguel 'Ali'",36:43,3,6,50%,1,4,25%,0,2,0%,0,6,6,6,5,0,1,0,9
"Ortiz, Jose",19:31,1,3,33%,3,3,100%,1,2,50%,0,3,3,1,3,1,1,0,12
"Martínez, Wil",34:03,3,7,43%,4,11,36%,3,3,100%,0,2,2,1,2,0,0,0,21
"Rodriguez, Hector",6:17,1,1,100%,0,1,0%,0,0,0%,1,1,2,1,2,0,0,0,2
"Parker-Rivera, Timajh",32:20,5,7,71%,0,0,0%,6,9,67%,4,4,8,2,4,0,1,1,16
"White, Terrico",35:39,1,5,20%,2,7,29%,5,8,63%,1,2,3,4,0,1,0,1,13
"Torres, Julian",9:17,1,1,100%,1,1,100%,1,1,100%,0,1,1,0,1,0,0,0,6
"Costner, Brandon",23:27,1,4,25%,0,4,0%,2,2,100%,2,2,4,0,0,2,1,0,4
"Alamo, Angel 'Junito'",2:43,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,1,0
Totals:,,16,36,44%,11,31,35%,18,27,67%,8,22,30,15,17,4,4,3,83
